model_type,features_used,model_params,train_rmse,val_rmse,train_mape (%),val_mape (%)
arima,N/A,,10293.810287879054,13871.60393067704,115.45333030489627,237.78110870883617
sarimax,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']",,13203.682253424016,82956.00528500965,197.78887653455263,639.7743237366678
prophet,N/A,,,14393.704246684081,,221.09640620480957
RandomForestRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']",{'max_depth': 5},4510.409188810756,15255.924745591785,53.67301984555147,470.6145487769503
RandomForestRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 200, 'max_depth': 6}",4235.079492574055,15511.005649074277,51.906161398621734,467.224147242682
XGBRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.26591592172205325,17354.346544886095,0.001289684860239504,477.24595069885254
XGBRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 100, 'max_depth': 4, 'min_child_weight': 5, 'gamma': 0.1, 'learning_rate': 0.05}",3096.812716326255,15184.236562962262,28.816741704940796,496.86732292175293
XGBRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'max_depth': 4, 'min_child_weight': 5, 'gamma': 0.1, 'learning_rate': 0.01}",6621.1711954910215,13670.172493425238,77.72687077522278,372.7391481399536
LGBMRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 100, 'learning_rate': 0.05, 'num_leaves': 31, 'max_depth': -1}",9539.692356855043,13758.22666687907,116.1684643260517,246.2273613628021
LGBMRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 100, 'learning_rate': 0.05, 'num_leaves': 31, 'max_depth': -1}",9539.692356855043,13758.22666687907,116.1684643260517,246.2273613628021
LGBMRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 100, 'learning_rate': 0.05, 'num_leaves': 31, 'max_depth': -1}",9539.692356855043,13758.22666687907,116.1684643260517,246.2273613628021
LGBMRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']","{'n_estimators': 100, 'learning_rate': 0.05, 'num_leaves': 31, 'max_depth': -1}",9539.692356855043,13758.22666687907,116.1684643260517,246.2273613628021
HistGradientBoostingRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']",{},9539.692356855043,13758.22667606916,116.16846391474485,246.22736063288744
XGBRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']",{},0.003279083598181377,17543.34973715111,1.0044865916825074e-05,486.05189323425293
HistGradientBoostingRegressor,"['CC_UK_Lag_12_RollingMean3', '#12_Lag_3', '#14_Lag_1', '#12_Lag_1_RollingMean6', '#9_Lag_12', '#1_Lag_1_RollingMean3', 'stock_volume_Lag_12', 'GER Production Index_Lag_12', '#36_Lag_12', '#8_Lag_3', '#16_Lag_1_RollingMean3', 'GER EE Production Index_Lag_12_RollingMean3', '#13_Lag_1']",{},9539.692356855043,13758.22667606916,116.16846391474485,246.22736063288744
